ID,ST_Code,Area_Name,ST_Name,Region,Age,Persons,Males,Females,education_Persons,education_Males,education_Females,School_Persons,School_Males,School_Females,College_Persons,College_Males,College_Females,Vocational_Persons,Vocational_Males,Vocational_Females,Other_Persons,Other_Males,Other_Females,Literacy_Persons,Literacy_Males,Literacy_Females
408,528,District - Baleshwar 08,Kawar,Rural,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,528,District - Baleshwar 08,Kawar,Rural,6-14,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,528,District - Baleshwar 08,Kawar,Rural,15-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,528,District - Baleshwar 08,Kawar,Rural,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,528,District - Baleshwar 08,Kawar,Rural,25+,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,528,District - Baleshwar 08,Kawar,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,528,District - Baleshwar 08,Kawar,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,528,District - Baleshwar 08,Kawar,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,528,District - Baleshwar 08,Kawar,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,528,District - Baleshwar 08,Kawar,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,528,District - Baleshwar 08,Kawar,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,528,District - Baleshwar 08,Kawar,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,528,District - Baleshwar 08,Kawar,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,529,District - Baleshwar 08,Kharia etc.,Total,All ages,1025,509,516,18,13,5,18,13,5,0,0,0,0,0,0,0,0,0,0,0,0
422,529,District - Baleshwar 08,Kharia etc.,Total,0-5,148,80,68,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423,529,District - Baleshwar 08,Kharia etc.,Total,6-14,221,105,116,15,11,4,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0
424,529,District - Baleshwar 08,Kharia etc.,Total,15-19,78,34,44,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
425,529,District - Baleshwar 08,Kharia etc.,Total,20-24,67,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,529,District - Baleshwar 08,Kharia etc.,Total,25+,511,258,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,529,District - Baleshwar 08,Kharia etc.,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,529,District - Baleshwar 08,Kharia etc.,Rural,All ages,999,494,505,16,12,4,16,12,4,0,0,0,0,0,0,0,0,0,0,0,0
429,529,District - Baleshwar 08,Kharia etc.,Rural,0-5,143,77,66,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,529,District - Baleshwar 08,Kharia etc.,Rural,6-14,217,103,114,13,10,3,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0
431,529,District - Baleshwar 08,Kharia etc.,Rural,15-19,76,32,44,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
432,529,District - Baleshwar 08,Kharia etc.,Rural,20-24,67,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,529,District - Baleshwar 08,Kharia etc.,Rural,25+,496,250,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,529,District - Baleshwar 08,Kharia etc.,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,529,District - Baleshwar 08,Kharia etc.,Urban,All ages,26,15,11,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
436,529,District - Baleshwar 08,Kharia etc.,Urban,0-5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,529,District - Baleshwar 08,Kharia etc.,Urban,6-14,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
438,529,District - Baleshwar 08,Kharia etc.,Urban,15-19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,529,District - Baleshwar 08,Kharia etc.,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,529,District - Baleshwar 08,Kharia etc.,Urban,25+,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,529,District - Baleshwar 08,Kharia etc.,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,530,District - Baleshwar 08,Kharwar,Total,All ages,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,530,District - Baleshwar 08,Kharwar,Total,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,530,District - Baleshwar 08,Kharwar,Total,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,530,District - Baleshwar 08,Kharwar,Total,15-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,530,District - Baleshwar 08,Kharwar,Total,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,530,District - Baleshwar 08,Kharwar,Total,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,530,District - Baleshwar 08,Kharwar,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,530,District - Baleshwar 08,Kharwar,Rural,All ages,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,530,District - Baleshwar 08,Kharwar,Rural,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,530,District - Baleshwar 08,Kharwar,Rural,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,530,District - Baleshwar 08,Kharwar,Rural,15-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,530,District - Baleshwar 08,Kharwar,Rural,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,530,District - Baleshwar 08,Kharwar,Rural,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,530,District - Baleshwar 08,Kharwar,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,530,District - Baleshwar 08,Kharwar,Urban,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,530,District - Baleshwar 08,Kharwar,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,530,District - Baleshwar 08,Kharwar,Urban,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,530,District - Baleshwar 08,Kharwar,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,530,District - Baleshwar 08,Kharwar,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,530,District - Baleshwar 08,Kharwar,Urban,25+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,530,District - Baleshwar 08,Kharwar,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,531,District - Baleshwar 08,Khond etc.,Total,All ages,632,365,267,95,54,41,89,49,40,5,4,1,1,1,0,0,0,0,0,0,0
464,531,District - Baleshwar 08,Khond etc.,Total,0-5,58,31,27,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
465,531,District - Baleshwar 08,Khond etc.,Total,6-14,148,80,68,69,36,33,69,36,33,0,0,0,0,0,0,0,0,0,0,0,0
466,531,District - Baleshwar 08,Khond etc.,Total,15-19,79,48,31,16,11,5,13,8,5,2,2,0,1,1,0,0,0,0,0,0,0
467,531,District - Baleshwar 08,Khond etc.,Total,20-24,82,65,17,6,5,1,3,3,0,3,2,1,0,0,0,0,0,0,0,0,0
468,531,District - Baleshwar 08,Khond etc.,Total,25+,265,141,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,531,District - Baleshwar 08,Khond etc.,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,531,District - Baleshwar 08,Khond etc.,Rural,All ages,488,295,193,67,39,28,62,35,27,5,4,1,0,0,0,0,0,0,0,0,0
471,531,District - Baleshwar 08,Khond etc.,Rural,0-5,42,24,18,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472,531,District - Baleshwar 08,Khond etc.,Rural,6-14,106,57,49,48,25,23,48,25,23,0,0,0,0,0,0,0,0,0,0,0,0
473,531,District - Baleshwar 08,Khond etc.,Rural,15-19,58,37,21,12,9,3,10,7,3,2,2,0,0,0,0,0,0,0,0,0,0
474,531,District - Baleshwar 08,Khond etc.,Rural,20-24,75,61,14,6,5,1,3,3,0,3,2,1,0,0,0,0,0,0,0,0,0
475,531,District - Baleshwar 08,Khond etc.,Rural,25+,207,116,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,531,District - Baleshwar 08,Khond etc.,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,531,District - Baleshwar 08,Khond etc.,Urban,All ages,144,70,74,28,15,13,27,14,13,0,0,0,1,1,0,0,0,0,0,0,0
478,531,District - Baleshwar 08,Khond etc.,Urban,0-5,16,7,9,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
479,531,District - Baleshwar 08,Khond etc.,Urban,6-14,42,23,19,21,11,10,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0
480,531,District - Baleshwar 08,Khond etc.,Urban,15-19,21,11,10,4,2,2,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0
481,531,District - Baleshwar 08,Khond etc.,Urban,20-24,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,531,District - Baleshwar 08,Khond etc.,Urban,25+,58,25,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,531,District - Baleshwar 08,Khond etc.,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,532,District - Baleshwar 08,Kisan,Total,All ages,25,22,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
485,532,District - Baleshwar 08,Kisan,Total,0-5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,532,District - Baleshwar 08,Kisan,Total,6-14,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
487,532,District - Baleshwar 08,Kisan,Total,15-19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,532,District - Baleshwar 08,Kisan,Total,20-24,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,532,District - Baleshwar 08,Kisan,Total,25+,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,532,District - Baleshwar 08,Kisan,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,532,District - Baleshwar 08,Kisan,Rural,All ages,21,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,532,District - Baleshwar 08,Kisan,Rural,0-5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,532,District - Baleshwar 08,Kisan,Rural,6-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,532,District - Baleshwar 08,Kisan,Rural,15-19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,532,District - Baleshwar 08,Kisan,Rural,20-24,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,532,District - Baleshwar 08,Kisan,Rural,25+,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,532,District - Baleshwar 08,Kisan,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,532,District - Baleshwar 08,Kisan,Urban,All ages,4,3,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
499,532,District - Baleshwar 08,Kisan,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,532,District - Baleshwar 08,Kisan,Urban,6-14,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
501,532,District - Baleshwar 08,Kisan,Urban,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,532,District - Baleshwar 08,Kisan,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,532,District - Baleshwar 08,Kisan,Urban,25+,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,532,District - Baleshwar 08,Kisan,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,533,District - Baleshwar 08,Kol,Total,All ages,1909,978,931,163,115,48,152,109,43,9,6,3,2,0,2,0,0,0,0,0,0
506,533,District - Baleshwar 08,Kol,Total,0-5,323,169,154,9,5,4,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
507,533,District - Baleshwar 08,Kol,Total,6-14,469,243,226,129,93,36,129,93,36,0,0,0,0,0,0,0,0,0,0,0,0
508,533,District - Baleshwar 08,Kol,Total,15-19,153,75,78,15,11,4,13,10,3,2,1,1,0,0,0,0,0,0,0,0,0
509,533,District - Baleshwar 08,Kol,Total,20-24,146,77,69,9,6,3,1,1,0,7,5,2,1,0,1,0,0,0,0,0,0
510,533,District - Baleshwar 08,Kol,Total,25+,816,413,403,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
511,533,District - Baleshwar 08,Kol,Total,Unknown,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,533,District - Baleshwar 08,Kol,Rural,All ages,1816,925,891,160,112,48,149,106,43,9,6,3,2,0,2,0,0,0,0,0,0
513,533,District - Baleshwar 08,Kol,Rural,0-5,302,155,147,9,5,4,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0
514,533,District - Baleshwar 08,Kol,Rural,6-14,449,229,220,126,90,36,126,90,36,0,0,0,0,0,0,0,0,0,0,0,0
515,533,District - Baleshwar 08,Kol,Rural,15-19,145,71,74,15,11,4,13,10,3,2,1,1,0,0,0,0,0,0,0,0,0
516,533,District - Baleshwar 08,Kol,Rural,20-24,141,76,65,9,6,3,1,1,0,7,5,2,1,0,1,0,0,0,0,0,0
517,533,District - Baleshwar 08,Kol,Rural,25+,778,393,385,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
518,533,District - Baleshwar 08,Kol,Rural,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,533,District - Baleshwar 08,Kol,Urban,All ages,93,53,40,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
520,533,District - Baleshwar 08,Kol,Urban,0-5,21,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,533,District - Baleshwar 08,Kol,Urban,6-14,20,14,6,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
522,533,District - Baleshwar 08,Kol,Urban,15-19,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,533,District - Baleshwar 08,Kol,Urban,20-24,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,533,District - Baleshwar 08,Kol,Urban,25+,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,533,District - Baleshwar 08,Kol,Urban,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,534,District - Baleshwar 08,Kolah Loharas etc.,Total,All ages,148,78,70,19,10,9,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0
527,534,District - Baleshwar 08,Kolah Loharas etc.,Total,0-5,25,16,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
528,534,District - Baleshwar 08,Kolah Loharas etc.,Total,6-14,37,19,18,14,7,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0
529,534,District - Baleshwar 08,Kolah Loharas etc.,Total,15-19,12,7,5,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
530,534,District - Baleshwar 08,Kolah Loharas etc.,Total,20-24,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,534,District - Baleshwar 08,Kolah Loharas etc.,Total,25+,64,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,534,District - Baleshwar 08,Kolah Loharas etc.,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,534,District - Baleshwar 08,Kolah Loharas etc.,Rural,All ages,139,73,66,17,10,7,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0
534,534,District - Baleshwar 08,Kolah Loharas etc.,Rural,0-5,25,16,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
535,534,District - Baleshwar 08,Kolah Loharas etc.,Rural,6-14,35,19,16,12,7,5,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0
536,534,District - Baleshwar 08,Kolah Loharas etc.,Rural,15-19,9,4,5,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
537,534,District - Baleshwar 08,Kolah Loharas etc.,Rural,20-24,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,534,District - Baleshwar 08,Kolah Loharas etc.,Rural,25+,60,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,534,District - Baleshwar 08,Kolah Loharas etc.,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,534,District - Baleshwar 08,Kolah Loharas etc.,Urban,All ages,9,5,4,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
541,534,District - Baleshwar 08,Kolah Loharas etc.,Urban,0-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,534,District - Baleshwar 08,Kolah Loharas etc.,Urban,6-14,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
543,534,District - Baleshwar 08,Kolah Loharas etc.,Urban,15-19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,534,District - Baleshwar 08,Kolah Loharas etc.,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,534,District - Baleshwar 08,Kolah Loharas etc.,Urban,25+,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,534,District - Baleshwar 08,Kolah Loharas etc.,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,535,District - Baleshwar 08,Kolha,Total,All ages,40194,20492,19702,3744,2517,1227,3613,2408,1205,110,94,16,9,7,2,8,6,2,4,2,2
548,535,District - Baleshwar 08,Kolha,Total,0-5,6590,3359,3231,136,83,53,136,83,53,0,0,0,0,0,0,0,0,0,0,0,0
549,535,District - Baleshwar 08,Kolha,Total,6-14,10461,5427,5034,3062,2023,1039,3062,2023,1039,0,0,0,0,0,0,0,0,0,0,0,0
550,535,District - Baleshwar 08,Kolha,Total,15-19,3463,1814,1649,450,328,122,391,284,107,52,40,12,2,1,1,5,3,2,0,0,0
551,535,District - Baleshwar 08,Kolha,Total,20-24,2965,1556,1409,79,69,10,24,18,6,52,48,4,2,2,0,1,1,0,0,0,0
552,535,District - Baleshwar 08,Kolha,Total,25+,16679,8318,8361,17,14,3,0,0,0,6,6,0,5,4,1,2,2,0,4,2,2
553,535,District - Baleshwar 08,Kolha,Total,Unknown,36,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,535,District - Baleshwar 08,Kolha,Rural,All ages,37182,18985,18197,3488,2354,1134,3369,2255,1114,98,84,14,9,7,2,8,6,2,4,2,2
555,535,District - Baleshwar 08,Kolha,Rural,0-5,6097,3118,2979,126,76,50,126,76,50,0,0,0,0,0,0,0,0,0,0,0,0
556,535,District - Baleshwar 08,Kolha,Rural,6-14,9694,5013,4681,2855,1893,962,2855,1893,962,0,0,0,0,0,0,0,0,0,0,0,0
557,535,District - Baleshwar 08,Kolha,Rural,15-19,3198,1684,1514,417,307,110,364,268,96,46,35,11,2,1,1,5,3,2,0,0,0
558,535,District - Baleshwar 08,Kolha,Rural,20-24,2752,1455,1297,74,65,9,24,18,6,47,44,3,2,2,0,1,1,0,0,0,0
559,535,District - Baleshwar 08,Kolha,Rural,25+,15408,7698,7710,16,13,3,0,0,0,5,5,0,5,4,1,2,2,0,4,2,2
560,535,District - Baleshwar 08,Kolha,Rural,Unknown,33,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,535,District - Baleshwar 08,Kolha,Urban,All ages,3012,1507,1505,256,163,93,244,153,91,12,10,2,0,0,0,0,0,0,0,0,0
562,535,District - Baleshwar 08,Kolha,Urban,0-5,493,241,252,10,7,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
563,535,District - Baleshwar 08,Kolha,Urban,6-14,767,414,353,207,130,77,207,130,77,0,0,0,0,0,0,0,0,0,0,0,0
564,535,District - Baleshwar 08,Kolha,Urban,15-19,265,130,135,33,21,12,27,16,11,6,5,1,0,0,0,0,0,0,0,0,0
565,535,District - Baleshwar 08,Kolha,Urban,20-24,213,101,112,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
566,535,District - Baleshwar 08,Kolha,Urban,25+,1271,620,651,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
567,535,District - Baleshwar 08,Kolha,Urban,Unknown,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,536,District - Baleshwar 08,Koli etc.,Total,All ages,42,22,20,7,4,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
569,536,District - Baleshwar 08,Koli etc.,Total,0-5,7,4,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,536,District - Baleshwar 08,Koli etc.,Total,6-14,12,6,6,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
571,536,District - Baleshwar 08,Koli etc.,Total,15-19,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,536,District - Baleshwar 08,Koli etc.,Total,20-24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,536,District - Baleshwar 08,Koli etc.,Total,25+,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,536,District - Baleshwar 08,Koli etc.,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,536,District - Baleshwar 08,Koli etc.,Rural,All ages,27,14,13,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
576,536,District - Baleshwar 08,Koli etc.,Rural,0-5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,536,District - Baleshwar 08,Koli etc.,Rural,6-14,7,2,5,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
578,536,District - Baleshwar 08,Koli etc.,Rural,15-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,536,District - Baleshwar 08,Koli etc.,Rural,20-24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,536,District - Baleshwar 08,Koli etc.,Rural,25+,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,536,District - Baleshwar 08,Koli etc.,Rural,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,536,District - Baleshwar 08,Koli etc.,Urban,All ages,15,8,7,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
583,536,District - Baleshwar 08,Koli etc.,Urban,0-5,3,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584,536,District - Baleshwar 08,Koli etc.,Urban,6-14,5,4,1,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
585,536,District - Baleshwar 08,Koli etc.,Urban,15-19,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,536,District - Baleshwar 08,Koli etc.,Urban,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,536,District - Baleshwar 08,Koli etc.,Urban,25+,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,536,District - Baleshwar 08,Koli etc.,Urban,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,537,District - Baleshwar 08,Kondadora,Total,All ages,1330,691,639,318,184,134,306,175,131,12,9,3,0,0,0,0,0,0,0,0,0
590,537,District - Baleshwar 08,Kondadora,Total,0-5,186,98,88,11,7,4,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0
591,537,District - Baleshwar 08,Kondadora,Total,6-14,313,177,136,237,135,102,237,135,102,0,0,0,0,0,0,0,0,0,0,0,0
592,537,District - Baleshwar 08,Kondadora,Total,15-19,138,61,77,60,34,26,56,32,24,4,2,2,0,0,0,0,0,0,0,0,0
593,537,District - Baleshwar 08,Kondadora,Total,20-24,91,48,43,9,7,2,2,1,1,7,6,1,0,0,0,0,0,0,0,0,0
594,537,District - Baleshwar 08,Kondadora,Total,25+,602,307,295,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
595,537,District - Baleshwar 08,Kondadora,Total,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,537,District - Baleshwar 08,Kondadora,Rural,All ages,1056,555,501,259,155,104,248,147,101,11,8,3,0,0,0,0,0,0,0,0,0
597,537,District - Baleshwar 08,Kondadora,Rural,0-5,148,77,71,10,7,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
598,537,District - Baleshwar 08,Kondadora,Rural,6-14,249,145,104,191,112,79,191,112,79,0,0,0,0,0,0,0,0,0,0,0,0
599,537,District - Baleshwar 08,Kondadora,Rural,15-19,110,49,61,49,29,20,45,27,18,4,2,2,0,0,0,0,0,0,0,0,0
600,537,District - Baleshwar 08,Kondadora,Rural,20-24,73,39,34,8,6,2,2,1,1,6,5,1,0,0,0,0,0,0,0,0,0
